Div,Date,Time,HomeTeam,AwayTeam,Referee,B365H,B365D,B365A,Result,HomeTeamCode,AwayTeamCode,time,hour,RefereeCode,HomeTeam_Form_Score,AwayTeam_Form_Score,HomeTeam_Overall_Rating,AwayTeam_Overall_Rating,B365_result,H2H_HomeForm,H2H_AwayForm
E0,2024-02-04,19:30:00,Newcastle,Everton,T Harrington,2.0,3.75,3.5,0,17,8,19:30:00,19,36,1,-3,0.507,0.344,1,2.0,1.0
E0,2024-02-04,19:30:00,Nott'm Forest,Fulham,M Oliver,2.7,3.4,2.63,1,19,9,19:30:00,19,22,-2,-1,0.374,0.425,2,0.0,0.0
E0,2024-02-04,19:45:00,Bournemouth,Crystal Palace,G Scott,1.95,3.8,3.6,1,2,7,19:45:00,19,10,1,-3,0.401,0.397,1,0.0,1.0
E0,2024-02-04,19:45:00,Burnley,Wolves,T Bramall,2.45,3.6,2.75,0,5,26,19:45:00,19,35,-1,0,0.214,0.362,1,1.5,0.5
E0,2024-02-04,20:15:00,West Ham,Tottenham,J Brooks,3.3,4.2,1.95,0,25,23,20:15:00,20,11,0,-1,0.39,0.506,2,1.5,1.5
E0,2024-03-04,19:30:00,Arsenal,Luton,C Pawson,1.1,10.0,19.0,1,0,14,19:30:00,19,5,3,-3,0.684,0.197,1,0.0,1.0
E0,2024-03-04,19:30:00,Brentford,Brighton,A Madley,2.38,3.8,2.75,0,3,4,19:30:00,19,1,-1,-3,0.415,0.46,1,1.5,0.5
E0,2024-03-04,20:15:00,Man City,Aston Villa,D England,1.3,6.0,8.0,1,15,1,20:15:00,20,8,3,3,0.74,0.503,1,2.5,1.5
E0,2024-04-04,19:30:00,Liverpool,Sheffield United,S Attwell,1.09,12.0,21.0,1,13,20,19:30:00,19,31,4,-2,0.711,0.111,1,0.0,1.0
E0,2024-04-04,20:15:00,Chelsea,Man United,J Gillett,2.0,4.0,3.4,1,6,16,20:15:00,20,12,2,2,0.525,0.496,1,1.5,1.5
E0,2024-06-04,12:30:00,Crystal Palace,Man City,P Tierney,9.5,5.25,1.33,2,7,15,12:30:00,12,26,2,4,0.397,0.74,2,1.0,2.0
E0,2024-06-04,15:00:00,Aston Villa,Brentford,M Salisbury,1.7,4.0,4.75,0,1,3,15:00:00,15,23,-1,-3,0.503,0.415,1,2.0,2.0
E0,2024-06-04,15:00:00,Everton,Burnley,M Oliver,1.65,4.0,5.25,1,8,5,15:00:00,15,22,-2,-3,0.344,0.214,1,1.0,1.0
E0,2024-06-04,15:00:00,Fulham,Newcastle,S Allison,2.38,3.8,2.8,2,9,17,15:00:00,15,30,2,-1,0.425,0.507,1,0.0,0.0
E0,2024-06-04,15:00:00,Luton,Bournemouth,A Madley,3.75,3.8,1.91,1,14,2,15:00:00,15,1,-2,-1,0.197,0.401,2,0.0,0.0
E0,2024-06-04,15:00:00,Wolves,West Ham,T Harrington,2.5,3.6,2.7,2,26,25,15:00:00,15,36,1,-2,0.362,0.39,1,2.0,0.0
E0,2024-06-04,17:30:00,Brighton,Arsenal,J Brooks,5.0,4.33,1.62,2,4,0,17:30:00,17,11,3,4,0.46,0.684,2,0.5,2.5
E0,2024-07-04,15:30:00,Man United,Liverpool,A Taylor,4.75,4.5,1.6,0,16,13,15:30:00,15,3,2,3,0.496,0.711,2,1.5,0.5
E0,2024-07-04,17:30:00,Sheffield United,Chelsea,R Jones,7.0,5.25,1.4,0,20,6,17:30:00,17,27,-3,1,0.111,0.525,2,0.0,0.0
E0,2024-07-04,18:00:00,Tottenham,Nott'm Forest,S Hooper,1.4,5.5,6.5,1,23,19,18:00:00,18,33,3,-3,0.506,0.374,1,1.0,2.0
E0,2024-04-13,12:30:00,Newcastle,Tottenham,T Robinson,2.7,4.0,2.3,1,17,23,12:30:00,12,37,2,0,0.507,0.506,2,1.0,1.0
E0,2024-04-13,15:00:00,Brentford,Sheffield United,S Barrott,1.44,5.0,6.5,1,3,20,15:00:00,15,32,-2,-2,0.415,0.111,1,0.0,0.0
E0,2024-04-13,15:00:00,Burnley,Brighton,S Hooper,3.5,3.75,2.0,0,5,4,15:00:00,15,33,-1,-2,0.214,0.46,2,0.5,1.5
E0,2024-04-13,15:00:00,Man City,Luton,J Brooks,1.1,11.0,19.0,1,15,14,15:00:00,15,11,3,-4,0.74,0.197,1,0.0,1.0
E0,2024-04-13,15:00:00,Nott'm Forest,Wolves,C Pawson,2.1,3.4,3.5,0,19,26,15:00:00,15,5,0,0,0.374,0.362,1,1.0,1.0
E0,2024-04-13,17:30:00,Bournemouth,Man United,T Harrington,2.4,3.9,2.6,0,2,16,17:30:00,17,36,2,0,0.401,0.496,1,0.0,1.0
E0,2024-04-14,14:00:00,Liverpool,Crystal Palace,C Kavanagh,1.22,7.0,12.0,2,13,7,14:00:00,14,4,4,-3,0.711,0.397,1,2.0,3.0
E0,2024-04-14,14:00:00,West Ham,Fulham,S Attwell,2.38,3.6,2.8,2,25,9,14:00:00,14,31,0,-1,0.39,0.425,1,1.0,1.0
E0,2024-04-14,16:30:00,Arsenal,Aston Villa,D Coote,1.29,5.75,10.0,2,0,1,16:30:00,16,7,5,2,0.684,0.503,1,2.0,2.0
E0,2024-04-15,20:00:00,Chelsea,Everton,P Tierney,1.7,4.2,4.5,1,6,8,20:00:00,20,26,2,-3,0.525,0.344,1,1.0,2.0
E0,2024-04-20,15:00:00,Luton,Brentford,J Gillett,3.1,3.75,2.15,2,14,3,15:00:00,15,12,-2,-4,0.197,0.415,2,0.0,0.0
E0,2024-04-20,15:00:00,Sheffield United,Burnley,A Madley,2.75,3.6,2.45,2,20,5,15:00:00,15,1,-3,-3,0.111,0.214,2,0.0,0.0
E0,2024-04-20,19:30:00,Wolves,Arsenal,P Tierney,8.5,4.5,1.4,2,26,0,19:30:00,19,26,-1,4,0.362,0.684,2,0.0,0.0
E0,2024-04-21,13:30:00,Everton,Nott'm Forest,A Taylor,2.05,3.5,3.6,1,8,19,13:30:00,13,3,0,-3,0.344,0.374,1,1.0,2.0
E0,2024-04-21,15:00:00,Aston Villa,Bournemouth,T Robinson,1.85,4.0,3.6,1,1,2,15:00:00,15,37,0,-1,0.503,0.401,1,1.5,0.5
E0,2024-04-21,15:00:00,Crystal Palace,West Ham,G Scott,2.1,3.6,3.4,1,7,25,15:00:00,15,10,0,-1,0.397,0.39,1,2.0,2.0
E0,2024-04-21,16:30:00,Fulham,Liverpool,C Pawson,5.25,4.5,1.57,2,9,13,16:30:00,16,5,1,2,0.425,0.711,2,0.5,0.5
E0,2024-04-23,20:00:00,Arsenal,Chelsea,S Hooper,1.44,5.0,6.0,1,0,6,20:00:00,20,33,3,0,0.684,0.525,1,1.5,2.5
E0,2024-04-24,19:45:00,Wolves,Bournemouth,S Attwell,2.7,3.6,2.5,2,26,2,19:45:00,19,31,-1,-2,0.362,0.401,2,0.5,1.5
E0,2024-04-24,20:00:00,Crystal Palace,Newcastle,T Bramall,2.75,3.6,2.4,1,7,17,20:00:00,20,35,0,1,0.397,0.507,2,1.5,1.5
E0,2024-04-24,20:00:00,Everton,Liverpool,A Madley,7.0,5.0,1.4,1,8,13,20:00:00,20,1,1,2,0.344,0.711,2,0.5,0.5
E0,2024-04-24,20:00:00,Man United,Sheffield United,M Salisbury,1.3,6.5,7.5,1,16,20,20:00:00,20,23,1,-2,0.496,0.111,1,0.0,1.0
E0,2024-04-25,20:00:00,Brighton,Man City,J Gillett,6.5,5.0,1.4,2,4,15,20:00:00,20,12,1,4,0.46,0.74,2,0.5,0.5
E0,2024-04-27,12:30:00,West Ham,Liverpool,A Taylor,5.5,5.0,1.5,0,25,13,12:30:00,12,3,0,2,0.39,0.711,2,1.0,0.0
E0,2024-04-27,15:00:00,Fulham,Crystal Palace,S Attwell,2.1,3.5,3.5,0,9,7,15:00:00,15,31,-1,-1,0.425,0.397,1,1.0,2.0
E0,2024-04-27,15:00:00,Man United,Burnley,J Brooks,1.5,4.75,5.5,0,16,5,15:00:00,15,11,2,-1,0.496,0.214,1,1.5,1.5
E0,2024-04-27,15:00:00,Newcastle,Sheffield United,T Harrington,1.22,7.0,11.0,1,17,20,15:00:00,15,36,3,-4,0.507,0.111,1,0.0,1.0
E0,2024-04-27,15:00:00,Wolves,Luton,D Coote,1.95,3.8,3.6,1,26,14,15:00:00,15,7,-1,-4,0.362,0.197,1,0.5,0.5
E0,2024-04-27,17:30:00,Everton,Brentford,D England,2.3,3.5,3.0,1,8,3,17:30:00,17,8,2,-2,0.344,0.415,1,1.5,1.5
E0,2024-04-27,20:00:00,Aston Villa,Chelsea,C Pawson,2.15,3.8,3.0,0,1,6,20:00:00,20,5,2,0,0.503,0.525,1,0.0,2.0
E0,2024-04-28,14:00:00,Bournemouth,Brighton,P Tierney,2.25,3.8,2.9,1,2,4,14:00:00,14,26,3,-1,0.401,0.46,1,0.0,0.0
E0,2024-04-28,14:00:00,Tottenham,Arsenal,M Oliver,4.2,4.2,1.75,2,23,0,14:00:00,14,22,3,4,0.506,0.684,2,1.5,0.5
E0,2024-04-28,16:30:00,Nott'm Forest,Man City,S Hooper,8.0,6.0,1.3,2,19,15,16:30:00,16,33,1,4,0.374,0.74,2,0.5,0.5
E0,2024-02-05,19:30:00,Chelsea,Tottenham,R Jones,2.15,3.8,3.0,1,6,23,19:30:00,19,27,2,-1,0.525,0.506,1,1.5,2.5
E0,2024-03-05,20:00:00,Luton,Everton,T Robinson,2.6,3.6,2.55,0,14,8,20:00:00,20,37,-2,-3,0.197,0.344,2,0.0,1.0
E0,2024-04-05,12:30:00,Arsenal,Bournemouth,D Coote,1.22,7.5,11.0,1,0,2,12:30:00,12,7,3,0,0.684,0.401,1,1.0,2.0
E0,2024-04-05,15:00:00,Brentford,Fulham,G Scott,2.1,3.8,3.2,0,3,9,15:00:00,15,10,0,0,0.415,0.425,1,1.0,1.0
E0,2024-04-05,15:00:00,Burnley,Newcastle,A Taylor,3.4,4.0,1.95,2,5,17,15:00:00,15,3,-1,-1,0.214,0.507,2,0.0,0.0
E0,2024-04-05,15:00:00,Sheffield United,Nott'm Forest,C Kavanagh,4.75,4.2,1.65,2,20,19,15:00:00,15,4,-3,-4,0.111,0.374,2,0.0,0.0
E0,2024-04-05,17:30:00,Man City,Wolves,C Pawson,1.08,12.0,21.0,1,15,26,17:30:00,17,5,4,-1,0.74,0.362,1,2.0,2.0
E0,2024-05-05,14:00:00,Brighton,Aston Villa,R Jones,2.75,3.75,2.45,1,4,1,14:00:00,14,27,0,2,0.46,0.503,2,0.0,0.0
E0,2024-05-05,14:00:00,Chelsea,West Ham,A Madley,1.65,4.5,4.5,1,6,25,14:00:00,14,1,4,-1,0.525,0.39,1,2.5,0.5
E0,2024-05-05,16:30:00,Liverpool,Tottenham,P Tierney,1.5,5.75,5.0,1,13,23,16:30:00,16,26,2,-2,0.711,0.506,1,2.0,2.0
E0,2024-06-05,20:00:00,Crystal Palace,Man United,J Gillett ,2.38,3.75,2.8,1,7,16,20:00:00,20,13,2,-1,0.397,0.496,1,1.5,1.5
E0,2024-11-05,12:30:00,Fulham,Man City,A Taylor,13.0,7.0,1.2,2,9,15,12:30:00,12,3,0,4,0.425,0.74,2,0.0,0.0
E0,2024-11-05,15:00:00,Bournemouth,Brentford,M Donohue,1.95,4.0,3.5,2,2,3,15:00:00,15,21,4,-2,0.401,0.415,1,1.0,1.0
E0,2024-11-05,15:00:00,Everton,Sheffield United,S Attwell,1.4,4.8,7.5,1,8,20,15:00:00,15,31,3,-4,0.344,0.111,1,0.5,0.5
E0,2024-11-05,15:00:00,Newcastle,Brighton,D England,1.57,4.75,4.75,0,17,4,15:00:00,15,8,4,-3,0.507,0.46,1,3.0,1.0
E0,2024-11-05,15:00:00,Tottenham,Burnley,J Gillett,1.36,5.75,7.0,1,23,5,15:00:00,15,12,1,0,0.506,0.214,1,1.0,1.0
E0,2024-11-05,15:00:00,West Ham,Luton,M Oliver,1.8,4.2,3.8,1,25,14,15:00:00,15,22,-1,-5,0.39,0.197,1,0.0,1.0
E0,2024-11-05,15:00:00,Wolves,Crystal Palace,T Bramall,2.88,3.5,2.38,2,26,7,15:00:00,15,35,-1,-1,0.362,0.397,2,1.0,0.0
E0,2024-11-05,17:30:00,Nott'm Forest,Chelsea,T Harrington,3.4,3.8,2.0,2,19,6,17:30:00,17,36,-1,-1,0.374,0.525,2,1.0,2.0
E0,2024-12-05,16:30:00,Man United,Arsenal,P Tierney,7.0,5.5,1.36,2,16,0,16:30:00,16,26,1,4,0.496,0.684,2,2.0,0.0
E0,2024-05-13,20:00:00,Aston Villa,Liverpool,S Hooper,4.2,4.33,1.7,0,1,13,20:00:00,20,33,1,1,0.503,0.711,2,0.5,0.5
E0,2024-05-14,20:00:00,Tottenham,Man City,C Kavanagh,6.5,6.0,1.36,2,23,15,20:00:00,20,4,3,4,0.506,0.74,2,2.5,1.5
E0,2024-05-15,19:45:00,Brighton,Chelsea,M Salisbury,3.3,4.0,1.95,2,4,6,19:45:00,19,23,0,0,0.46,0.525,2,2.0,2.0
E0,2024-05-15,20:00:00,Man United,Newcastle,R Jones,2.75,4.0,2.3,1,16,17,20:00:00,20,27,1,-1,0.496,0.507,2,2.0,1.0
E0,2024-05-19,16:00:00,Arsenal,Everton,M Oliver,1.18,8.0,12.0,1,0,8,16:00:00,16,22,3,-3,0.684,0.344,1,2.0,1.0
E0,2024-05-19,16:00:00,Brentford,Newcastle,S Hooper,2.9,3.9,2.2,2,3,17,16:00:00,16,33,1,-1,0.415,0.507,2,0.5,0.5
E0,2024-05-19,16:00:00,Brighton,Man United,C Pawson,2.15,4.0,2.9,2,4,16,16:00:00,16,5,-1,-3,0.46,0.496,1,2.0,2.0
E0,2024-05-19,16:00:00,Burnley,Nott'm Forest,G Scott,3.0,3.5,2.3,2,5,19,16:00:00,16,10,-1,-2,0.214,0.374,2,0.5,0.5
E0,2024-05-19,16:00:00,Chelsea,Bournemouth,A Taylor,1.45,5.0,6.0,1,6,2,16:00:00,16,3,4,-1,0.525,0.401,1,1.5,1.5
E0,2024-05-19,16:00:00,Crystal Palace,Aston Villa,D Bond,1.85,4.33,3.6,1,7,1,16:00:00,16,6,2,0,0.397,0.503,1,1.5,0.5
E0,2024-05-19,16:00:00,Liverpool,Wolves,C Kavanagh,1.17,8.0,15.0,1,13,26,16:00:00,16,4,2,-3,0.711,0.362,1,2.0,2.0
E0,2024-05-19,16:00:00,Luton,Fulham,M Donohue,2.9,3.9,2.2,2,14,9,16:00:00,16,21,-1,-1,0.197,0.425,2,0.0,0.0
E0,2024-05-19,16:00:00,Man City,West Ham,J Brooks,1.08,12.0,21.0,1,15,25,16:00:00,16,11,4,-1,0.74,0.39,1,2.5,2.5
E0,2024-05-19,16:00:00,Sheffield United,Tottenham,A Madley,7.0,6.0,1.33,2,20,23,16:00:00,16,1,-3,-4,0.111,0.506,2,0.0,0.0
E0,2024-08-16,20:00:00,Man United,Fulham,R Jones,1.6,4.2,5.25,1,16,9,20:00:00,20,27,1,1,0.496,0.425,1,1.0,2.0
E0,2024-08-17,12:30:00,Ipswich,Liverpool,T Robinson,8.5,5.5,1.33,2,10,13,12:30:00,12,37,0,0,0.149,0.711,2,0.0,0.0
E0,2024-08-17,15:00:00,Arsenal,Wolves,J Gillett,1.18,7.5,13.0,1,0,26,15:00:00,15,12,3,-3,0.684,0.362,1,3.0,3.0
E0,2024-08-17,15:00:00,Everton,Brighton,S Hooper,2.63,3.3,2.63,2,8,4,15:00:00,15,33,5,-2,0.344,0.46,1,1.0,3.0
E0,2024-08-17,15:00:00,Newcastle,Southampton,C Pawson,1.36,5.25,8.0,1,17,21,15:00:00,15,5,3,-4,0.507,0.197,1,1.5,2.5
E0,2024-08-17,15:00:00,Nott'm Forest,Bournemouth,M Oliver,2.45,3.5,2.8,0,19,2,15:00:00,15,22,-1,-3,0.374,0.401,1,1.0,1.0
E0,2024-08-17,17:30:00,West Ham,Aston Villa,T Harrington,2.45,3.6,2.75,2,25,1,17:30:00,17,36,0,-2,0.39,0.503,1,2.0,3.0
E0,2024-08-18,14:00:00,Brentford,Crystal Palace,S Barrott,2.4,3.4,2.9,1,3,7,14:00:00,14,32,0,1,0.415,0.397,1,2.5,2.5
E0,2024-08-18,16:30:00,Chelsea,Man City,A Taylor,4.1,3.9,1.8,2,6,15,16:30:00,16,3,5,5,0.525,0.74,2,1.0,1.0
E0,2024-08-19,20:00:00,Leicester,Tottenham,C Kavanagh,5.0,4.33,1.62,0,12,23,20:00:00,20,4,0,-2,0.299,0.506,2,1.0,0.0
E0,2024-08-24,12:30:00,Brighton,Man United,C Pawson,2.5,3.7,2.63,1,4,16,12:30:00,12,5,-3,-1,0.46,0.496,1,2.0,2.0
E0,2024-08-24,15:00:00,Crystal Palace,West Ham,R Jones,2.15,3.6,3.2,2,7,25,15:00:00,15,27,3,-3,0.397,0.39,1,3.0,2.0
E0,2024-08-24,15:00:00,Fulham,Leicester,D Bond,1.8,3.75,4.2,1,9,12,15:00:00,15,6,-2,-3,0.425,0.299,1,1.0,1.0
E0,2024-08-24,15:00:00,Man City,Ipswich,M Salisbury,1.08,12.0,21.0,1,15,10,15:00:00,15,23,4,0,0.74,0.149,1,0.0,0.0
E0,2024-08-24,15:00:00,Southampton,Nott'm Forest,S Barrott,2.55,3.3,2.8,2,21,19,15:00:00,15,32,-4,0,0.197,0.374,1,0.0,0.0
E0,2024-08-24,15:00:00,Tottenham,Everton,A Taylor,1.44,4.75,6.5,1,23,8,15:00:00,15,3,1,-3,0.506,0.344,1,4.5,1.5
E0,2024-08-24,17:30:00,Aston Villa,Arsenal,M Oliver,4.33,3.8,1.75,2,1,0,17:30:00,17,22,2,4,0.503,0.684,2,1.0,1.0
E0,2024-08-25,14:00:00,Bournemouth,Newcastle,D Coote,2.9,3.8,2.2,0,2,17,14:00:00,14,7,2,1,0.401,0.507,2,2.5,1.5
E0,2024-08-25,14:00:00,Wolves,Chelsea,D England,4.33,4.0,1.75,2,26,6,14:00:00,14,8,-3,1,0.362,0.525,2,3.0,2.0
E0,2024-08-25,16:30:00,Liverpool,Brentford,S Attwell,1.27,5.75,11.0,1,13,3,16:30:00,16,31,3,0,0.711,0.415,1,3.5,1.5
E0,2024-08-31,12:30:00,Arsenal,Brighton,C Kavanagh,1.33,5.5,8.5,0,0,4,12:30:00,12,4,3,0,0.684,0.46,1,1.5,2.5
E0,2024-08-31,15:00:00,Brentford,Southampton,J Smith,1.75,3.9,4.33,1,3,21,15:00:00,15,15,1,-4,0.415,0.197,1,2.0,1.0
E0,2024-08-31,15:00:00,Everton,Bournemouth,S Attwell,2.75,3.4,2.55,2,8,2,15:00:00,15,31,3,-2,0.344,0.401,2,2.0,0.0
E0,2024-08-31,15:00:00,Ipswich,Fulham,L Smith,3.0,3.5,2.3,0,10,9,15:00:00,15,18,-1,0,0.149,0.425,2,0.0,0.0
E0,2024-08-31,15:00:00,Leicester,Aston Villa,D Coote,4.5,4.0,1.7,2,12,1,15:00:00,15,7,1,-1,0.299,0.503,2,0.5,1.5
E0,2024-08-31,15:00:00,Nott'm Forest,Wolves,S Hooper,2.0,3.7,3.7,0,19,26,15:00:00,15,33,-1,-3,0.374,0.362,1,1.5,1.5
E0,2024-08-31,17:30:00,West Ham,Man City,M Oliver,7.0,5.5,1.38,2,25,15,17:30:00,17,22,-1,5,0.39,0.74,2,0.5,0.5
E0,2024-01-09,13:30:00,Chelsea,Crystal Palace,J Gillett,1.6,4.33,5.0,0,6,7,13:30:00,13,12,3,0,0.525,0.397,1,3.0,3.0
E0,2024-01-09,13:30:00,Newcastle,Tottenham,R Jones,2.5,4.0,2.5,1,17,23,13:30:00,13,27,3,-2,0.507,0.506,1,2.0,1.0
E0,2024-01-09,16:00:00,Man United,Liverpool,A Taylor,3.7,4.2,1.85,2,16,13,16:00:00,16,3,2,1,0.496,0.711,2,2.0,1.0
E0,2024-09-14,12:30:00,Southampton,Man United,S Attwell,4.5,4.0,1.7,2,21,16,12:30:00,12,31,-4,-2,0.197,0.496,2,1.5,1.5
E0,2024-09-14,15:00:00,Brighton,Ipswich,S Barrott,1.38,5.0,7.5,0,4,10,15:00:00,15,32,-1,-1,0.46,0.149,1,0.0,0.0
E0,2024-09-14,15:00:00,Crystal Palace,Leicester,T Harrington,1.62,4.0,5.5,0,7,12,15:00:00,15,36,3,-3,0.397,0.299,1,2.0,1.0
E0,2024-09-14,15:00:00,Fulham,West Ham,T Robinson,2.38,3.25,3.0,0,9,25,15:00:00,15,37,-2,-1,0.425,0.39,1,1.0,1.0
E0,2024-09-14,15:00:00,Liverpool,Nott'm Forest,M Oliver,1.22,6.5,12.0,2,13,19,15:00:00,15,22,3,1,0.711,0.374,1,2.0,1.0
E0,2024-09-14,15:00:00,Man City,Brentford,D Bond,1.18,8.0,12.0,1,15,3,15:00:00,15,6,5,0,0.74,0.415,1,2.0,2.0
E0,2024-09-14,17:30:00,Aston Villa,Everton,C Pawson,1.5,4.2,6.5,1,1,8,17:30:00,17,5,0,-3,0.503,0.344,1,3.5,2.5
E0,2024-09-14,20:00:00,Bournemouth,Chelsea,A Taylor,3.4,3.8,2.0,2,2,6,20:00:00,20,3,1,2,0.401,0.525,2,0.5,0.5
E0,2024-09-15,14:00:00,Tottenham,Arsenal,J Gillett,3.0,3.5,2.3,2,23,0,14:00:00,14,12,1,5,0.506,0.684,2,1.5,0.5
E0,2024-09-15,16:30:00,Wolves,Newcastle,C Kavanagh,3.4,3.5,2.1,2,26,17,16:30:00,16,4,-3,0,0.362,0.507,2,2.0,1.0
E0,2024-09-21,12:30:00,West Ham,Chelsea,S Barrott,3.6,3.9,1.95,2,25,6,12:30:00,12,32,-2,4,0.39,0.525,2,2.5,0.5
E0,2024-09-21,15:00:00,Aston Villa,Wolves,T Robinson,1.57,4.2,5.25,1,1,26,15:00:00,15,37,1,-3,0.503,0.362,1,2.0,1.0
E0,2024-09-21,15:00:00,Fulham,Newcastle,P Bankes,3.0,3.4,2.4,1,9,17,15:00:00,15,25,-1,2,0.425,0.507,2,0.0,0.0
E0,2024-09-21,15:00:00,Leicester,Everton,D England,2.45,3.4,2.88,0,12,8,15:00:00,15,8,-1,-4,0.299,0.344,1,1.0,2.0
E0,2024-09-21,15:00:00,Liverpool,Bournemouth,T Harrington,1.3,6.25,9.0,1,13,2,15:00:00,15,36,1,0,0.711,0.401,1,2.0,1.0
E0,2024-09-21,15:00:00,Southampton,Ipswich,S Allison,2.25,3.5,3.2,0,21,10,15:00:00,15,30,-4,-1,0.197,0.149,1,0.0,0.0
E0,2024-09-21,15:00:00,Tottenham,Brentford,J Brooks,1.55,4.5,5.5,1,23,3,15:00:00,15,11,-1,-1,0.506,0.415,1,3.5,1.5
E0,2024-09-21,17:30:00,Crystal Palace,Man United,D Coote,2.88,3.75,2.3,0,7,16,17:30:00,17,7,2,0,0.397,0.496,2,2.5,1.5
E0,2024-09-22,14:00:00,Brighton,Nott'm Forest,R Jones,1.75,3.75,4.75,0,4,19,14:00:00,14,27,0,3,0.46,0.374,1,1.5,1.5
E0,2024-09-22,16:30:00,Man City,Arsenal,M Oliver,1.8,3.6,4.5,0,15,0,16:30:00,16,22,5,5,0.74,0.684,1,2.5,2.5
E0,2024-09-28,12:30:00,Newcastle,Man City,J Gillett,5.25,4.33,1.6,0,17,15,12:30:00,12,12,4,5,0.507,0.74,2,0.5,0.5
E0,2024-09-28,15:00:00,Arsenal,Leicester,S Barrott,1.17,8.0,15.0,1,0,12,15:00:00,15,32,4,-2,0.684,0.299,1,2.0,2.0
E0,2024-09-28,15:00:00,Brentford,West Ham,S Hooper,2.2,3.5,3.2,0,3,25,15:00:00,15,33,2,-2,0.415,0.39,1,3.0,2.0
E0,2024-09-28,15:00:00,Chelsea,Brighton,P Bankes,1.73,4.2,4.2,1,6,4,15:00:00,15,25,2,0,0.525,0.46,1,2.0,2.0
E0,2024-09-28,15:00:00,Everton,Crystal Palace,A Madley,2.7,3.3,2.63,1,8,7,15:00:00,15,1,1,1,0.344,0.397,2,3.0,2.0
E0,2024-09-28,15:00:00,Nott'm Forest,Fulham,J Smith,2.38,3.3,3.0,2,19,9,15:00:00,15,15,-2,1,0.374,0.425,1,1.0,0.0
E0,2024-09-28,17:30:00,Wolves,Liverpool,A Taylor,8.0,5.75,1.33,2,26,13,17:30:00,17,3,-3,1,0.362,0.711,2,1.0,0.0
E0,2024-09-29,14:00:00,Ipswich,Aston Villa,S Attwell,4.0,3.75,1.85,0,10,1,14:00:00,14,31,-1,1,0.149,0.503,2,0.0,0.0
E0,2024-09-29,16:30:00,Man United,Tottenham,C Kavanagh,2.35,3.75,2.75,2,16,23,16:30:00,16,4,0,-2,0.496,0.506,1,3.0,2.0
E0,2024-09-30,20:00:00,Bournemouth,Southampton,M Oliver,1.65,4.1,5.0,1,2,21,20:00:00,20,22,-1,-5,0.401,0.197,1,0.0,1.0
E0,2024-05-10,12:30:00,Crystal Palace,Liverpool,S Hooper,6.0,4.5,1.5,2,7,13,12:30:00,12,33,1,3,0.397,0.711,2,1.0,2.0
E0,2024-05-10,15:00:00,Arsenal,Southampton,T Harrington,1.14,9.0,17.0,1,0,21,15:00:00,15,36,4,-5,0.684,0.197,1,2.0,1.0
E0,2024-05-10,15:00:00,Brentford,Wolves,A Madley,2.05,3.6,3.4,1,3,26,15:00:00,15,1,1,-4,0.415,0.362,1,0.5,2.5
E0,2024-05-10,15:00:00,Leicester,Bournemouth,D Bond,3.1,3.75,2.15,1,12,2,15:00:00,15,6,-1,-2,0.299,0.401,2,0.0,0.0
E0,2024-05-10,15:00:00,Man City,Fulham,P Bankes,1.25,7.0,9.5,1,15,9,15:00:00,15,25,4,1,0.74,0.425,1,2.0,2.0
E0,2024-05-10,15:00:00,West Ham,Ipswich,A Taylor,1.8,3.8,4.33,1,25,10,15:00:00,15,3,-2,-1,0.39,0.149,1,0.0,0.0
E0,2024-05-10,17:30:00,Everton,Newcastle,C Pawson,3.2,3.6,2.2,0,8,17,17:30:00,17,5,1,0,0.344,0.507,2,2.5,0.5
E0,2024-06-10,14:00:00,Aston Villa,Man United,R Jones,2.2,3.75,3.0,0,1,16,14:00:00,14,27,1,0,0.503,0.496,1,1.5,1.5
E0,2024-06-10,14:00:00,Chelsea,Nott'm Forest,C Kavanagh,1.48,4.5,6.5,0,6,19,14:00:00,14,4,2,4,0.525,0.374,1,1.0,2.0
E0,2024-06-10,16:30:00,Brighton,Tottenham,D Coote,2.9,4.0,2.2,1,4,23,16:30:00,16,7,-1,0,0.46,0.506,2,1.0,1.0
E0,2024-10-19,12:30:00,Tottenham,West Ham,A Madley,1.5,5.0,5.25,1,23,25,12:30:00,12,1,1,-1,0.506,0.39,1,3.0,1.0
E0,2024-10-19,15:00:00,Fulham,Aston Villa,D England,2.45,3.5,2.8,2,9,1,15:00:00,15,8,1,0,0.425,0.503,1,1.0,0.0
E0,2024-10-19,15:00:00,Ipswich,Everton,M Oliver,2.38,3.3,3.0,2,10,8,15:00:00,15,22,-1,-3,0.149,0.344,1,0.0,0.0
E0,2024-10-19,15:00:00,Man United,Brentford,S Barrott,1.7,4.2,4.5,1,16,3,15:00:00,15,32,-1,-3,0.496,0.415,1,3.5,1.5
E0,2024-10-19,15:00:00,Newcastle,Brighton,P Bankes,1.95,3.7,3.6,2,17,4,15:00:00,15,25,3,-1,0.507,0.46,1,3.5,1.5
E0,2024-10-19,15:00:00,Southampton,Leicester,A Taylor,2.3,3.5,3.0,2,21,12,15:00:00,15,3,-3,-3,0.197,0.299,1,1.5,1.5
E0,2024-10-19,17:30:00,Bournemouth,Arsenal,R Jones,5.0,3.9,1.65,1,2,0,17:30:00,17,27,0,4,0.401,0.684,2,0.0,0.0
